Country,Continent,Region,Location_details,Language,Language_iso3,Culture,Genre,Year,Decade,Url,Audio,Speech,Melspec,Chroma,Melodia
Zambia,Africa,Africa,"Magweo Blind School, near Chipata, Eastern Zambia, Zambia",Nyanja,nya,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-1600V0,John-Low-East-Africa_025A-C0027X0006XX-1600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-1600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-1600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-1600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-1600A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-1900V0,John-Low-East-Africa_025A-C0027X0006XX-1900A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-1900A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-1900A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-1900A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-1900A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2100V0,John-Low-East-Africa_025A-C0027X0006XX-2100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2100A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2600V0,John-Low-East-Africa_025A-C0027X0006XX-2600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2600A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2800V0,John-Low-East-Africa_025A-C0027X0006XX-2800A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2800A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2800A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2800A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2800A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-0100V0,John-Low-East-Africa_025A-C0027X0007XX-0100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-0100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-0100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-0100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-0100A0.csv
Kenya,Africa,Africa,"Kawongware [Kawangware] Estate, Nairobi, Kenya",Luyia (Kisa),lks,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-0300V0,John-Low-East-Africa_025A-C0027X0007XX-0300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-0300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-0300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-0300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-0300A0.csv
Kenya,Africa,Africa,"Kawongware [Kawangware] Estate, Nairobi, Kenya",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-1300V0,John-Low-East-Africa_025A-C0027X0007XX-1300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-1300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-1300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-1300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-1300A0.csv
Somalia,Africa,Africa,"Xawaal Buuley village, Sablaale district, lower Shabeelle region, Somalia",Tunni,tqq,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0012XX-0400V0,John-Low-East-Africa_025A-C0027X0012XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0012XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0012XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0012XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0012XX-0400A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-1500V0,John-Low-East-Africa_025A-C0027X0013XX-1500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-1500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-1500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-1500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-1500A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-2300V0,John-Low-East-Africa_025A-C0027X0013XX-2300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-2300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-2300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-2300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-2300A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-2700V0,John-Low-East-Africa_025A-C0027X0013XX-2700A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-2700A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-2700A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-2700A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-2700A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0014XX-2500V0,John-Low-East-Africa_025A-C0027X0014XX-2500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0014XX-2500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0014XX-2500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0014XX-2500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0014XX-2500A0.csv
Somalia,Africa,Africa,"Xawaal Buuley village, near Sablaale, Somalia",Tunni,tqq,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0014XX-2800V0,John-Low-East-Africa_025A-C0027X0014XX-2800A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0014XX-2800A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0014XX-2800A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0014XX-2800A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0014XX-2800A0.csv
Somalia,Africa,Africa,"Saalaxow village, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0018XX-1500V0,John-Low-East-Africa_025A-C0027X0018XX-1500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0018XX-1500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0018XX-1500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0018XX-1500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0018XX-1500A0.csv
Somalia,Africa,Africa,"Diirimo village, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0018XX-1700V0,John-Low-East-Africa_025A-C0027X0018XX-1700A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0018XX-1700A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0018XX-1700A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0018XX-1700A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0018XX-1700A0.csv
Somalia,Africa,Africa,"Diirimo village, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0019XX-0400V0,John-Low-East-Africa_025A-C0027X0019XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0019XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0019XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0019XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0019XX-0400A0.csv
Somalia,Africa,Africa,"Holoqtiray [Holoqtiirag?] village, Deemay location, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0020XX-0400V0,John-Low-East-Africa_025A-C0027X0020XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0020XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0020XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0020XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0020XX-0400A0.csv
Somalia,Africa,Africa,"Holoqtiray [Holoqtiirag?] village, Deemay location, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0020XX-0600V0,John-Low-East-Africa_025A-C0027X0020XX-0600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0020XX-0600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0020XX-0600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0020XX-0600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0020XX-0600A0.csv
Somalia,Africa,Africa,"Holoqtiray [Holoqtiirag?] village, Deemay location, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0020XX-0800V0,John-Low-East-Africa_025A-C0027X0020XX-0800A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0020XX-0800A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0020XX-0800A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0020XX-0800A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0020XX-0800A0.csv
Somalia,Africa,Africa,"Holoqtiray [Holoqtiirag?] village, Deemay location, Sablaale District, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0021XX-0200V0,John-Low-East-Africa_025A-C0027X0021XX-0200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0021XX-0200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0021XX-0200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0021XX-0200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0021XX-0200A0.csv
Somalia,Africa,Africa,"By the river Shabeelle, near Saalaxow, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0023XX-0400V0,John-Low-East-Africa_025A-C0027X0023XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0023XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0023XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0023XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0023XX-0400A0.csv
Somalia,Africa,Africa,"Near Ariile village, Baraawe district, Lower Shabeelle region, Somalia",Tunni,tqq,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0024XX-0500V0,John-Low-East-Africa_025A-C0027X0024XX-0500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0024XX-0500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0024XX-0500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0024XX-0500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0024XX-0500A0.csv
Somalia,Africa,Africa,"Near Ariile village, Baraawe district, Lower Shabeelle region, Somalia",Tunni,tqq,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0024XX-1000V0,John-Low-East-Africa_025A-C0027X0024XX-1000A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0024XX-1000A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0024XX-1000A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0024XX-1000A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0024XX-1000A0.csv
Somalia,Africa,Africa,"Dhergane and Laabkoban villages, Sablaale District, Somalia",Tunni,tqq,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0025XX-0400V0,John-Low-East-Africa_025A-C0027X0025XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0025XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0025XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0025XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0025XX-0400A0.csv
Somalia,Africa,Africa,"Baraawe, in the centre of town, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0026XX-0400V0,John-Low-East-Africa_025A-C0027X0026XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0026XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0026XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0026XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0026XX-0400A0.csv
Somalia,Africa,Africa,"Baraawe, in the centre of town, Somalia",Somali,som,,,1986.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0026XX-0600V0,John-Low-East-Africa_025A-C0027X0026XX-0600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0026XX-0600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0026XX-0600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0026XX-0600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0026XX-0600A0.csv
United Kingdom,Eurasia,Europe,"The Crown, Great Glemham, Suffolk, England, UK",,,,,1971.0,,https://sounds.bl.uk/World-and-traditional-music/Keith-Summers-Collection/025M-C1002X0025XX-1400V0,Keith-Summers-Collection_025A-C1002X0025XX-1400A0.mp3,Speech/Keith-Summers-Collection_025A-C1002X0025XX-1400A0.csv,Melspec/Keith-Summers-Collection_025A-C1002X0025XX-1400A0.csv,Chroma/Keith-Summers-Collection_025A-C1002X0025XX-1400A0.csv,Melodia/Keith-Summers-Collection_025A-C1002X0025XX-1400A0.csv
United Kingdom,Eurasia,Europe,"Little Glemham, Suffolk, England, UK",,,,,1974.0,,https://sounds.bl.uk/World-and-traditional-music/Keith-Summers-Collection/025M-C1002X0078XX-2700V0,Keith-Summers-Collection_025A-C1002X0078XX-2700A0.mp3,Speech/Keith-Summers-Collection_025A-C1002X0078XX-2700A0.csv,Melspec/Keith-Summers-Collection_025A-C1002X0078XX-2700A0.csv,Chroma/Keith-Summers-Collection_025A-C1002X0078XX-2700A0.csv,Melodia/Keith-Summers-Collection_025A-C1002X0078XX-2700A0.csv
Democratic Republic of the Congo,Africa,Africa,"Mbole, Democratic Republic of Congo",,,,,,,https://sounds.bl.uk/World-and-traditional-music/Ken-Gourlay-Uganda/025M-C0105X0005XX-0500V0,Ken-Gourlay-Uganda_025A-C0105X0005XX-0500A0.mp3,Speech/Ken-Gourlay-Uganda_025A-C0105X0005XX-0500A0.csv,Melspec/Ken-Gourlay-Uganda_025A-C0105X0005XX-0500A0.csv,Chroma/Ken-Gourlay-Uganda_025A-C0105X0005XX-0500A0.csv,Melodia/Ken-Gourlay-Uganda_025A-C0105X0005XX-0500A0.csv
Uganda,Africa,Africa,"Lotome, Moroto, Uganda",Karamojong,kdj,,,1967.0,,https://sounds.bl.uk/World-and-traditional-music/Ken-Gourlay-Uganda/025M-C0105X0018XX-2600V0,Ken-Gourlay-Uganda_025A-C0105X0018XX-2600A0.mp3,Speech/Ken-Gourlay-Uganda_025A-C0105X0018XX-2600A0.csv,Melspec/Ken-Gourlay-Uganda_025A-C0105X0018XX-2600A0.csv,Chroma/Ken-Gourlay-Uganda_025A-C0105X0018XX-2600A0.csv,Melodia/Ken-Gourlay-Uganda_025A-C0105X0018XX-2600A0.csv
Uganda,Africa,Africa,"Lotome, Moroto, Uganda",Karamojong,kdj,,,1967.0,,https://sounds.bl.uk/World-and-traditional-music/Ken-Gourlay-Uganda/025M-C0105X0021XX-1200V0,Ken-Gourlay-Uganda_025A-C0105X0021XX-1200A0.mp3,Speech/Ken-Gourlay-Uganda_025A-C0105X0021XX-1200A0.csv,Melspec/Ken-Gourlay-Uganda_025A-C0105X0021XX-1200A0.csv,Chroma/Ken-Gourlay-Uganda_025A-C0105X0021XX-1200A0.csv,Melodia/Ken-Gourlay-Uganda_025A-C0105X0021XX-1200A0.csv
Uganda,Africa,Africa,"Lotome, Moroto, Uganda",Karamojong,kdj,,,1967.0,,https://sounds.bl.uk/World-and-traditional-music/Ken-Gourlay-Uganda/025M-C0105X0022XX-1300V0,Ken-Gourlay-Uganda_025A-C0105X0022XX-1300A0.mp3,Speech/Ken-Gourlay-Uganda_025A-C0105X0022XX-1300A0.csv,Melspec/Ken-Gourlay-Uganda_025A-C0105X0022XX-1300A0.csv,Chroma/Ken-Gourlay-Uganda_025A-C0105X0022XX-1300A0.csv,Melodia/Ken-Gourlay-Uganda_025A-C0105X0022XX-1300A0.csv
South Africa,Africa,Africa,South Africa,Zulu,zul,,,1977.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X001X23-0400V0,Kevin-Volans-South-Africa_025A-C0740X001X23-0400A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X001X23-0400A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X001X23-0400A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X001X23-0400A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X001X23-0400A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X07-0600V0,Kevin-Volans-South-Africa_025A-C0740X004X07-0600A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X07-0600A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X07-0600A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X07-0600A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X07-0600A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X08-0600V0,Kevin-Volans-South-Africa_025A-C0740X004X08-0600A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X08-0600A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X08-0600A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X08-0600A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X08-0600A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X13-0400V0,Kevin-Volans-South-Africa_025A-C0740X004X13-0400A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X13-0400A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X13-0400A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X13-0400A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X13-0400A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X13-0600V0,Kevin-Volans-South-Africa_025A-C0740X004X13-0600A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X13-0600A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X13-0600A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X13-0600A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X13-0600A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X15-0400V0,Kevin-Volans-South-Africa_025A-C0740X004X15-0400A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X15-0400A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X15-0400A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X15-0400A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X15-0400A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X15-0600V0,Kevin-Volans-South-Africa_025A-C0740X004X15-0600A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X15-0600A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X15-0600A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X15-0600A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X15-0600A0.csv
Lesotho,Africa,Africa,"Lesotho, Butha Buthe district, Khukhune village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X18-0300V0,Kevin-Volans-South-Africa_025A-C0740X004X18-0300A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X18-0300A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X18-0300A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X18-0300A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X18-0300A0.csv
Lesotho,Africa,Africa,"Lesotho, Maseru District, Marakabei",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X20-0600V0,Kevin-Volans-South-Africa_025A-C0740X004X20-0600A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X20-0600A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X20-0600A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X20-0600A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X20-0600A0.csv
Lesotho,Africa,Africa,"Lesotho, Maseru District, Marakabei, Hanoha's village",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X26-0400V0,Kevin-Volans-South-Africa_025A-C0740X004X26-0400A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X26-0400A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X26-0400A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X26-0400A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X26-0400A0.csv
Lesotho,Africa,Africa,"Lesotho, Maseru District, Marakabei, St John Baptist School",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X28-0200V0,Kevin-Volans-South-Africa_025A-C0740X004X28-0200A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X28-0200A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X28-0200A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X28-0200A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X28-0200A0.csv
Lesotho,Africa,Africa,"Lesotho, Maseru District, Marakabei, St John Baptist School",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X28-0900V0,Kevin-Volans-South-Africa_025A-C0740X004X28-0900A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X28-0900A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X28-0900A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X28-0900A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X28-0900A0.csv
Lesotho,Africa,Africa,"Lesotho, Maseru District, Marakabei, St John Baptist School",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X28-1100V0,Kevin-Volans-South-Africa_025A-C0740X004X28-1100A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X28-1100A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X28-1100A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X28-1100A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X28-1100A0.csv
Lesotho,Africa,Africa,"Lesotho, Maseru District, Marakabei, St John Baptist School",Sotho,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X004X29-0300V0,Kevin-Volans-South-Africa_025A-C0740X004X29-0300A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X004X29-0300A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X004X29-0300A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X004X29-0300A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X004X29-0300A0.csv
Lesotho,Africa,Africa,Lesotho,,,,,1970.0,,https://sounds.bl.uk/World-and-traditional-music/Kevin-Volans-South-Africa/025M-C0740X008X02-0300V0,Kevin-Volans-South-Africa_025A-C0740X008X02-0300A0.mp3,Speech/Kevin-Volans-South-Africa_025A-C0740X008X02-0300A0.csv,Melspec/Kevin-Volans-South-Africa_025A-C0740X008X02-0300A0.csv,Chroma/Kevin-Volans-South-Africa_025A-C0740X008X02-0300A0.csv,Melodia/Kevin-Volans-South-Africa_025A-C0740X008X02-0300A0.csv
